Colony,TrialNumber,Salt,"Date Time, GMT-07:00",Temp,RH,Trial
7,2,NaAmm,2018-03-15T08:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T08:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T08:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T09:15:00Z,20.365,100,1
7,2,NaAmm,2018-03-15T09:15:00Z,20.365,100,1
7,2,NaAmm,2018-03-15T09:15:00Z,20.365,100,1
7,2,NaAmm,2018-03-15T09:15:00Z,20.365,100,1
7,2,NaAmm,2018-03-15T09:15:00Z,20.365,100,1
7,2,NaAmm,2018-03-15T10:00:00Z,20.222,100,1
7,2,NaAmm,2018-03-15T10:00:00Z,20.222,100,1
7,2,NaAmm,2018-03-15T10:00:00Z,20.222,100,1
7,2,NaAmm,2018-03-15T10:00:00Z,20.222,100,1
7,2,NaAmm,2018-03-15T10:45:00Z,20.603,100,1
7,2,NaAmm,2018-03-15T10:45:00Z,20.603,100,1
7,2,NaAmm,2018-03-15T10:45:00Z,20.603,100,1
7,2,NaAmm,2018-03-15T10:45:00Z,20.603,100,1
7,2,NaAmm,2018-03-15T10:45:00Z,20.603,100,1
7,2,NaAmm,2018-03-15T11:30:00Z,20.77,100,1
7,2,NaAmm,2018-03-15T11:30:00Z,20.77,100,1
7,2,NaAmm,2018-03-15T11:30:00Z,20.77,100,1
7,2,NaAmm,2018-03-15T11:30:00Z,20.77,100,1
7,2,NaAmm,2018-03-15T12:15:00Z,19.532,100,1
7,2,NaAmm,2018-03-15T12:15:00Z,19.532,100,1
7,2,NaAmm,2018-03-15T12:15:00Z,19.532,100,1
7,2,NaAmm,2018-03-15T12:15:00Z,19.532,100,1
7,2,NaAmm,2018-03-15T12:15:00Z,19.532,100,1
7,2,NaAmm,2018-03-15T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T13:45:00Z,20.174,100,1
7,2,NaAmm,2018-03-15T13:45:00Z,20.174,100,1
7,2,NaAmm,2018-03-15T14:30:00Z,20.436,100,1
7,2,NaAmm,2018-03-15T14:30:00Z,20.436,100,1
7,2,NaAmm,2018-03-15T14:30:00Z,20.436,100,1
7,2,NaAmm,2018-03-15T14:30:00Z,20.436,100,1
7,2,NaAmm,2018-03-15T14:30:00Z,20.436,100,1
7,2,NaAmm,2018-03-15T14:30:00Z,20.436,100,1
7,2,NaAmm,2018-03-15T14:30:00Z,20.436,100,1
7,2,NaAmm,2018-03-15T15:15:00Z,19.793,100,1
7,2,NaAmm,2018-03-15T15:15:00Z,19.793,100,1
7,2,NaAmm,2018-03-15T15:15:00Z,19.793,100,1
7,2,NaAmm,2018-03-15T16:00:00Z,20.746,100,1
7,2,NaAmm,2018-03-15T16:00:00Z,20.746,100,1
7,2,NaAmm,2018-03-15T16:00:00Z,20.746,100,1
7,2,NaAmm,2018-03-15T16:00:00Z,20.746,100,1
7,2,NaAmm,2018-03-15T16:45:00Z,19.508,100,1
7,2,NaAmm,2018-03-15T16:45:00Z,19.508,100,1
7,2,NaAmm,2018-03-15T16:45:00Z,19.508,100,1
7,2,NaAmm,2018-03-15T16:45:00Z,19.508,100,1
7,2,NaAmm,2018-03-15T17:30:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T17:30:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T17:30:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T17:30:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T17:30:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T17:30:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T17:30:00Z,19.96,100,1
7,2,NaAmm,2018-03-15T18:15:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T18:15:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T18:15:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T18:15:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T18:15:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T19:00:00Z,20.293,100,1
7,2,NaAmm,2018-03-15T19:00:00Z,20.293,100,1
7,2,NaAmm,2018-03-15T19:00:00Z,20.293,100,1
7,2,NaAmm,2018-03-15T19:00:00Z,20.293,100,1
7,2,NaAmm,2018-03-15T19:45:00Z,20.77,100,1
7,2,NaAmm,2018-03-15T19:45:00Z,20.77,100,1
7,2,NaAmm,2018-03-15T19:45:00Z,20.77,100,1
7,2,NaAmm,2018-03-15T19:45:00Z,20.77,100,1
7,2,NaAmm,2018-03-15T20:30:00Z,20.103,100,1
7,2,NaAmm,2018-03-15T20:30:00Z,20.103,100,1
7,2,NaAmm,2018-03-15T20:30:00Z,20.103,100,1
7,2,NaAmm,2018-03-15T20:30:00Z,20.103,100,1
7,2,NaAmm,2018-03-15T20:30:00Z,20.103,100,1
7,2,NaAmm,2018-03-15T21:15:00Z,20.841,100,1
7,2,NaAmm,2018-03-15T21:15:00Z,20.841,100,1
7,2,NaAmm,2018-03-15T21:15:00Z,20.841,100,1
7,2,NaAmm,2018-03-15T21:15:00Z,20.841,100,1
7,2,NaAmm,2018-03-15T21:15:00Z,20.841,100,1
7,2,NaAmm,2018-03-15T21:15:00Z,20.841,100,1
7,2,NaAmm,2018-03-15T22:00:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T22:00:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T22:00:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T22:00:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T22:00:00Z,19.936,100,1
7,2,NaAmm,2018-03-15T22:45:00Z,19.555,100,1
7,2,NaAmm,2018-03-15T22:45:00Z,19.555,100,1
7,2,NaAmm,2018-03-15T23:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T23:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T23:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T23:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T23:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T23:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-15T23:30:00Z,20.65,100,1
7,2,NaAmm,2018-03-16T00:15:00Z,19.888,100,1
7,2,NaAmm,2018-03-16T00:15:00Z,19.888,100,1
7,2,NaAmm,2018-03-16T00:15:00Z,19.888,100,1
7,2,NaAmm,2018-03-16T00:15:00Z,19.888,100,1
7,2,NaAmm,2018-03-16T01:00:00Z,20.698,100,1
7,2,NaAmm,2018-03-16T01:00:00Z,20.698,100,1
7,2,NaAmm,2018-03-16T01:00:00Z,20.698,100,1
7,2,NaAmm,2018-03-16T01:00:00Z,20.698,100,1
7,2,NaAmm,2018-03-16T01:00:00Z,20.698,100,1
7,2,NaAmm,2018-03-16T01:00:00Z,20.698,100,1
7,2,NaAmm,2018-03-16T01:45:00Z,19.579,100,1
7,2,NaAmm,2018-03-16T01:45:00Z,19.579,100,1
7,2,NaAmm,2018-03-16T01:45:00Z,19.579,100,1
7,2,NaAmm,2018-03-16T01:45:00Z,19.579,100,1
7,2,NaAmm,2018-03-16T02:30:00Z,20.555,100,1
7,2,NaAmm,2018-03-16T02:30:00Z,20.555,100,1
7,2,NaAmm,2018-03-16T02:30:00Z,20.555,100,1
7,2,NaAmm,2018-03-16T02:30:00Z,20.555,100,1
7,2,NaAmm,2018-03-16T03:15:00Z,21.008,100,1
7,2,NaAmm,2018-03-16T03:15:00Z,21.008,100,1
7,2,NaAmm,2018-03-16T04:00:00Z,19.389,100,1
7,2,NaAmm,2018-03-16T04:00:00Z,19.389,100,1
7,2,NaAmm,2018-03-16T04:00:00Z,19.389,100,1
7,2,NaAmm,2018-03-16T04:00:00Z,19.389,100,1
7,2,NaAmm,2018-03-16T04:45:00Z,20.007,100,1
7,2,NaAmm,2018-03-16T04:45:00Z,20.007,100,1
7,2,NaAmm,2018-03-16T04:45:00Z,20.007,100,1
7,2,NaAmm,2018-03-16T04:45:00Z,20.007,100,1
7,2,NaAmm,2018-03-16T05:30:00Z,20.603,100,1
7,2,NaAmm,2018-03-16T05:30:00Z,20.603,100,1
7,2,NaAmm,2018-03-16T05:30:00Z,20.603,100,1
7,2,NaAmm,2018-03-16T05:30:00Z,20.603,100,1
7,2,NaAmm,2018-03-16T05:30:00Z,20.603,100,1
7,2,NaAmm,2018-03-16T06:15:00Z,20.984,100,1
7,2,NaAmm,2018-03-16T06:15:00Z,20.984,100,1
7,2,NaAmm,2018-03-16T06:15:00Z,20.984,100,1
7,2,NaAmm,2018-03-16T07:00:00Z,19.984,99.875,1
7,2,NaAmm,2018-03-16T07:45:00Z,20.126,100,1
7,2,NaAmm,2018-03-16T08:30:00Z,21.032,100,1
7,2,NaAmm,2018-03-16T08:30:00Z,21.032,100,1
7,2,NaAmm,2018-03-16T08:30:00Z,21.032,100,1
7,2,NaAmm,2018-03-16T08:30:00Z,21.032,100,1
7,2,NaAmm,2018-03-16T08:30:00Z,21.032,100,1
7,2,NaAmm,2018-03-16T09:15:00Z,20.317,100,1
7,2,NaAmm,2018-03-16T09:15:00Z,20.317,100,1
7,2,NaAmm,2018-03-16T09:15:00Z,20.317,100,1
7,2,NaAmm,2018-03-16T09:15:00Z,20.317,100,1
7,2,NaAmm,2018-03-16T09:15:00Z,20.317,100,1
7,2,NaAmm,2018-03-16T10:00:00Z,19.651,100,1
7,2,NaAmm,2018-03-16T10:00:00Z,19.651,100,1
7,2,NaAmm,2018-03-16T10:00:00Z,19.651,100,1
7,2,NaAmm,2018-03-16T10:00:00Z,19.651,100,1
7,2,NaAmm,2018-03-16T10:45:00Z,20.817,100,1
7,2,NaAmm,2018-03-16T10:45:00Z,20.817,100,1
7,2,NaAmm,2018-03-16T11:30:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T11:30:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T11:30:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T11:30:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T11:30:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T12:15:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T12:15:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T12:15:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T12:15:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T12:15:00Z,20.936,100,1
7,2,NaAmm,2018-03-16T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:00:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:45:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:45:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:45:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:45:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:45:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:45:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T13:45:00Z,19.96,100,1
7,2,NaAmm,2018-03-16T14:30:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T14:30:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T14:30:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T14:30:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T14:30:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T15:15:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T15:15:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T15:15:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T15:15:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T15:15:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T16:00:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T16:00:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T16:00:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T16:00:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T16:00:00Z,19.746,100,1
7,2,NaAmm,2018-03-16T16:45:00Z,20.198,100,1
7,2,NaAmm,2018-03-16T16:45:00Z,20.198,100,1
7,2,NaAmm,2018-03-16T16:45:00Z,20.198,100,1
7,2,NaAmm,2018-03-16T16:45:00Z,20.198,100,1
7,2,NaAmm,2018-03-16T17:30:00Z,19.651,100,1
7,2,NaAmm,2018-03-16T17:30:00Z,19.651,100,1
7,2,NaAmm,2018-03-16T17:30:00Z,19.651,100,1
7,2,NaAmm,2018-03-16T17:30:00Z,19.651,100,1
7,2,NaAmm,2018-03-16T18:15:00Z,20.484,100,1
7,2,NaAmm,2018-03-16T18:15:00Z,20.484,100,1
7,2,NaAmm,2018-03-16T18:15:00Z,20.484,100,1
7,2,NaAmm,2018-03-16T18:15:00Z,20.484,100,1
7,2,NaAmm,2018-03-16T19:00:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T19:00:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T19:00:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T19:00:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T19:00:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T19:45:00Z,20.484,100,1
7,2,NaAmm,2018-03-16T19:45:00Z,20.484,100,1
7,2,NaAmm,2018-03-16T19:45:00Z,20.484,100,1
7,2,NaAmm,2018-03-16T19:45:00Z,20.484,100,1
7,2,NaAmm,2018-03-16T20:30:00Z,19.579,100,1
7,2,NaAmm,2018-03-16T20:30:00Z,19.579,100,1
7,2,NaAmm,2018-03-16T20:30:00Z,19.579,100,1
7,2,NaAmm,2018-03-16T20:30:00Z,19.579,100,1
7,2,NaAmm,2018-03-16T21:15:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T21:15:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T21:15:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T21:15:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T21:15:00Z,19.77,100,1
7,2,NaAmm,2018-03-16T22:00:00Z,19.674,100,1
7,2,NaAmm,2018-03-16T22:00:00Z,19.674,100,1
7,2,NaAmm,2018-03-16T22:00:00Z,19.674,100,1
7,2,NaAmm,2018-03-16T22:00:00Z,19.674,100,1
7,2,NaAmm,2018-03-16T22:00:00Z,19.674,100,1
7,2,NaAmm,2018-03-16T22:45:00Z,20.913,100,1
7,2,NaAmm,2018-03-16T22:45:00Z,20.913,100,1
7,2,NaAmm,2018-03-16T23:30:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T23:30:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T23:30:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T23:30:00Z,20.46,100,1
7,2,NaAmm,2018-03-16T23:30:00Z,20.46,100,1
7,2,NaAmm,2018-03-17T00:15:00Z,19.96,100,1
7,2,NaAmm,2018-03-17T00:15:00Z,19.96,100,1
7,2,NaAmm,2018-03-17T00:15:00Z,19.96,100,1
7,2,NaAmm,2018-03-17T00:15:00Z,19.96,100,1
7,2,NaAmm,2018-03-17T00:15:00Z,19.96,100,1
7,2,NaAmm,2018-03-17T00:15:00Z,19.96,100,1
7,2,NaAmm,2018-03-17T00:15:00Z,19.96,100,1
7,2,NaAmm,2018-03-17T01:00:00Z,20.698,99.863,1
7,2,NaAmm,2018-03-17T01:45:00Z,20.436,100,1
7,2,NaAmm,2018-03-17T01:45:00Z,20.436,100,1
7,2,NaAmm,2018-03-17T01:45:00Z,20.436,100,1
7,2,NaAmm,2018-03-17T01:45:00Z,20.436,100,1
7,2,NaAmm,2018-03-17T01:45:00Z,20.436,100,1
7,2,NaAmm,2018-03-17T01:45:00Z,20.436,100,1
7,2,NaAmm,2018-03-17T01:45:00Z,20.436,100,1
7,2,NaAmm,2018-03-17T02:30:00Z,19.722,100,1
7,2,NaAmm,2018-03-17T02:30:00Z,19.722,100,1
7,2,NaAmm,2018-03-17T02:30:00Z,19.722,100,1
7,2,NaAmm,2018-03-17T03:15:00Z,21.008,100,1
7,2,NaAmm,2018-03-17T03:15:00Z,21.008,100,1
7,2,NaAmm,2018-03-17T04:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-17T04:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-17T04:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-17T04:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-17T04:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-17T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T05:30:00Z,20.246,100,1
7,2,NaAmm,2018-03-17T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-17T07:00:00Z,20.007,100,1
7,2,NaAmm,2018-03-17T07:00:00Z,20.007,100,1
7,2,NaAmm,2018-03-17T07:00:00Z,20.007,100,1
7,2,NaAmm,2018-03-17T07:00:00Z,20.007,100,1
7,2,NaAmm,2018-03-17T07:45:00Z,20.793,100,1
7,2,NaAmm,2018-03-17T07:45:00Z,20.793,100,1
7,2,NaAmm,2018-03-17T08:30:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T08:30:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T08:30:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T08:30:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T08:30:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T09:15:00Z,19.984,99.978,1
7,2,NaAmm,2018-03-17T10:00:00Z,19.698,100,1
7,2,NaAmm,2018-03-17T10:00:00Z,19.698,100,1
7,2,NaAmm,2018-03-17T10:00:00Z,19.698,100,1
7,2,NaAmm,2018-03-17T10:00:00Z,19.698,100,1
7,2,NaAmm,2018-03-17T10:00:00Z,19.698,100,1
7,2,NaAmm,2018-03-17T10:45:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T10:45:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T10:45:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T10:45:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T10:45:00Z,19.841,100,1
7,2,NaAmm,2018-03-17T11:30:00Z,20.412,100,1
7,2,NaAmm,2018-03-17T11:30:00Z,20.412,100,1
7,2,NaAmm,2018-03-17T11:30:00Z,20.412,100,1
7,2,NaAmm,2018-03-17T11:30:00Z,20.412,100,1
7,2,NaAmm,2018-03-17T12:15:00Z,20.722,100,1
7,2,NaAmm,2018-03-17T12:15:00Z,20.722,100,1
7,2,NaAmm,2018-03-17T12:15:00Z,20.722,100,1
7,2,NaAmm,2018-03-17T12:15:00Z,20.722,100,1
7,2,NaAmm,2018-03-17T12:15:00Z,20.722,100,1
7,2,NaAmm,2018-03-17T13:00:00Z,20.65,99.928,1
7,2,NaAmm,2018-03-17T13:45:00Z,19.627,100,1
7,2,NaAmm,2018-03-17T13:45:00Z,19.627,100,1
7,2,NaAmm,2018-03-17T14:30:00Z,20.365,100,1
7,2,NaAmm,2018-03-17T14:30:00Z,20.365,100,1
7,2,NaAmm,2018-03-17T14:30:00Z,20.365,100,1
7,2,NaAmm,2018-03-17T14:30:00Z,20.365,100,1
7,2,NaAmm,2018-03-17T14:30:00Z,20.365,100,1
7,2,NaAmm,2018-03-17T15:15:00Z,20.865,100,1
7,2,NaAmm,2018-03-17T15:15:00Z,20.865,100,1
7,2,NaAmm,2018-03-17T15:15:00Z,20.865,100,1
7,2,NaAmm,2018-03-17T16:00:00Z,19.77,100,1
7,2,NaAmm,2018-03-17T16:00:00Z,19.77,100,1
7,2,NaAmm,2018-03-17T16:00:00Z,19.77,100,1
7,2,NaAmm,2018-03-17T16:00:00Z,19.77,100,1
7,2,NaAmm,2018-03-17T16:00:00Z,19.77,100,1
7,2,NaAmm,2018-03-17T16:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T16:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T16:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T16:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T16:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T16:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T16:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T17:30:00Z,19.722,100,1
7,2,NaAmm,2018-03-17T17:30:00Z,19.722,100,1
7,2,NaAmm,2018-03-17T17:30:00Z,19.722,100,1
7,2,NaAmm,2018-03-17T18:15:00Z,20.77,100,1
7,2,NaAmm,2018-03-17T18:15:00Z,20.77,100,1
7,2,NaAmm,2018-03-17T18:15:00Z,20.77,100,1
7,2,NaAmm,2018-03-17T18:15:00Z,20.77,100,1
7,2,NaAmm,2018-03-17T19:00:00Z,19.888,100,1
7,2,NaAmm,2018-03-17T19:00:00Z,19.888,100,1
7,2,NaAmm,2018-03-17T19:00:00Z,19.888,100,1
7,2,NaAmm,2018-03-17T19:00:00Z,19.888,100,1
7,2,NaAmm,2018-03-17T19:45:00Z,20.627,100,1
7,2,NaAmm,2018-03-17T19:45:00Z,20.627,100,1
7,2,NaAmm,2018-03-17T19:45:00Z,20.627,100,1
7,2,NaAmm,2018-03-17T20:30:00Z,19.936,100,1
7,2,NaAmm,2018-03-17T20:30:00Z,19.936,100,1
7,2,NaAmm,2018-03-17T20:30:00Z,19.936,100,1
7,2,NaAmm,2018-03-17T20:30:00Z,19.936,100,1
7,2,NaAmm,2018-03-17T20:30:00Z,19.936,100,1
7,2,NaAmm,2018-03-17T21:15:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T21:15:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T21:15:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T21:15:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T21:15:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T21:15:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T21:15:00Z,20.65,100,1
7,2,NaAmm,2018-03-17T22:00:00Z,20.627,100,1
7,2,NaAmm,2018-03-17T22:00:00Z,20.627,100,1
7,2,NaAmm,2018-03-17T22:00:00Z,20.627,100,1
7,2,NaAmm,2018-03-17T22:45:00Z,20.222,100,1
7,2,NaAmm,2018-03-17T22:45:00Z,20.222,100,1
7,2,NaAmm,2018-03-17T22:45:00Z,20.222,100,1
7,2,NaAmm,2018-03-17T22:45:00Z,20.222,100,1
7,2,NaAmm,2018-03-17T23:30:00Z,20.46,99.591,1
7,2,NaAmm,2018-03-18T00:15:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T00:15:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T00:15:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T00:15:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T00:15:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T00:15:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T00:15:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T01:00:00Z,19.77,99.817,1
7,2,NaAmm,2018-03-18T01:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-18T01:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-18T01:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-18T01:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-18T01:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-18T01:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-18T01:45:00Z,20.65,100,1
7,2,NaAmm,2018-03-18T02:30:00Z,19.888,100,1
7,2,NaAmm,2018-03-18T02:30:00Z,19.888,100,1
7,2,NaAmm,2018-03-18T02:30:00Z,19.888,100,1
7,2,NaAmm,2018-03-18T02:30:00Z,19.888,100,1
7,2,NaAmm,2018-03-18T03:15:00Z,19.817,99.856,1
7,2,NaAmm,2018-03-18T04:00:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T04:00:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T04:00:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T04:00:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T04:00:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T04:00:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T04:00:00Z,20.436,100,1
7,2,NaAmm,2018-03-18T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T04:45:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T05:30:00Z,20.031,100,1
7,2,NaAmm,2018-03-18T05:30:00Z,20.031,100,1
7,2,NaAmm,2018-03-18T05:30:00Z,20.031,100,1
7,2,NaAmm,2018-03-18T05:30:00Z,20.031,100,1
7,2,NaAmm,2018-03-18T05:30:00Z,20.031,100,1
7,2,NaAmm,2018-03-18T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T06:15:00Z,21.032,100,1
7,2,NaAmm,2018-03-18T07:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-18T07:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-18T07:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-18T07:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-18T07:00:00Z,20.103,100,1
7,2,NaAmm,2018-03-18T07:45:00Z,20.841,100,1
7,2,NaAmm,2018-03-18T07:45:00Z,20.841,100,1
7,2,NaAmm,2018-03-18T07:45:00Z,20.841,100,1
7,2,NaAmm,2018-03-18T07:45:00Z,20.841,100,1
7,2,NaAmm,2018-03-18T07:45:00Z,20.841,100,1
7,2,NaAmm,2018-03-18T07:45:00Z,20.841,100,1
7,2,NaAmm,2018-03-18T08:30:00Z,19.722,99.907,1
7,2,NaAmm,2018-03-18T09:15:00Z,21.103,100,1
7,2,NaAmm,2018-03-18T10:00:00Z,20.984,100,1
7,2,NaAmm,2018-03-18T10:00:00Z,20.984,100,1
7,2,NaAmm,2018-03-18T10:00:00Z,20.984,100,1
7,2,NaAmm,2018-03-18T10:45:00Z,20.698,99.759,1
7,2,NaAmm,2018-03-18T10:45:00Z,20.698,99.759,1
7,2,NaAmm,2018-03-18T11:30:00Z,19.674,100,1
7,2,NaAmm,2018-03-18T11:30:00Z,19.674,100,1
7,2,NaAmm,2018-03-18T11:30:00Z,19.674,100,1
7,2,NaAmm,2018-03-18T11:30:00Z,19.674,100,1
7,2,NaAmm,2018-03-18T11:30:00Z,19.674,100,1
